"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","TO_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","TO_GCA","Sh_GCA","Fld_GCA","Def_GCA","Url"
2022,"Paris S-G","Ligue 1","Sergio Rico","ESP","GK","27",1993,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5f0241b2/Sergio-Rico"
2022,"Paris S-G","Ligue 1","Pablo Sarabia","ESP","FW","29",1992,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9744ff80/Pablo-Sarabia"
2022,"Paris S-G","Ligue 1","Xavi Simons","NED","MF,FW","18",2003,1.5,2,1.37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/da4d670f/Xavi-Simons"
2022,"Paris S-G","Ligue 1","Marco Verratti","ITA","MF","28",1992,21.5,75,3.48,69,2,1,0,3,0,6,0.28,6,0,0,0,0,0,"https://fbref.com/en/players/1467af0d/Marco-Verratti"
2022,"Paris S-G","Ligue 1","Georginio Wijnaldum","NED","MF","30",1990,18.4,26,1.41,24,0,1,1,0,0,7,0.38,6,0,0,1,0,0,"https://fbref.com/en/players/eb58eef0/Georginio-Wijnaldum"
2022,"Paris S-G","Ligue 1","Sekou Yansané","GUI","FW","18",2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/bce37ac0/Sekou-Yansane"
2022,"RB Leipzig","Bundesliga","Tyler Adams","USA","MF","22",1999,15,26,1.73,23,1,1,1,0,0,4,0.27,4,0,0,0,0,0,"https://fbref.com/en/players/2b09d998/Tyler-Adams"
2022,"RB Leipzig","Bundesliga","Angeliño","ESP","DF","24",1997,25.5,83,3.25,53,22,3,4,1,0,8,0.31,5,3,0,0,0,0,"https://fbref.com/en/players/30941e96/Angelino"
2022,"RB Leipzig","Bundesliga","Solomon Bonnah","NED","DF","17",2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/dd7b6eb8/Solomon-Bonnah"
2022,"RB Leipzig","Bundesliga","Brian Brobbey","NED","FW,MF","19",2002,1.5,4,2.75,3,0,0,1,0,0,1,0.69,1,0,0,0,0,0,"https://fbref.com/en/players/4c184730/Brian-Brobbey"
2022,"RB Leipzig","Bundesliga","Emil Forsberg","SWE","MF","29",1991,19,56,2.96,39,8,5,2,2,0,7,0.37,4,1,1,0,1,0,"https://fbref.com/en/players/9a2e0ccc/Emil-Forsberg"
2022,"RB Leipzig","Bundesliga","Péter Gulácsi","HUN","GK","31",1990,33,4,0.12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/bcb2ccd8/Peter-Gulacsi"
2022,"RB Leipzig","Bundesliga","Joško Gvardiol","CRO","DF","19",2002,26.8,33,1.23,25,5,1,2,0,0,6,0.22,6,0,0,0,0,0,"https://fbref.com/en/players/5ad50391/Josko-Gvardiol"
2022,"RB Leipzig","Bundesliga","Amadou Haidara","MLI","MF","23",1998,14.7,31,2.1,27,0,2,1,1,0,4,0.27,3,0,1,0,0,0,"https://fbref.com/en/players/92432bc6/Amadou-Haidara"
2022,"RB Leipzig","Bundesliga","Marcel Halstenberg","GER","DF","29",1991,5.6,8,1.42,6,2,0,0,0,0,1,0.18,0,1,0,0,0,0,"https://fbref.com/en/players/8ff2354e/Marcel-Halstenberg"
2022,"RB Leipzig","Bundesliga","Hwang Hee-chan","KOR","FW","25",1996,0.5,1,1.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/169fd162/Hwang-Hee-chan"
2022,"RB Leipzig","Bundesliga","Benjamin Henrichs","GER","DF","24",1997,12.7,23,1.81,19,0,0,1,2,1,5,0.39,3,0,0,1,1,0,"https://fbref.com/en/players/0a89e877/Benjamin-Henrichs"
2022,"RB Leipzig","Bundesliga","Kevin Kampl","SVN","MF","30",1990,21.1,40,1.89,37,1,0,0,1,1,4,0.19,4,0,0,0,0,0,"https://fbref.com/en/players/b825a650/Kevin-Kampl"
2022,"RB Leipzig","Bundesliga","Lukas Klostermann","GER","DF","25",1996,18.3,12,0.66,12,0,0,0,0,0,1,0.05,1,0,0,0,0,0,"https://fbref.com/en/players/ca8033cb/Lukas-Klostermann"
2022,"RB Leipzig","Bundesliga","Konrad Laimer","AUT","MF","24",1997,13.8,34,2.47,28,0,3,2,1,0,7,0.51,5,0,1,1,0,0,"https://fbref.com/en/players/c1b7847c/Konrad-Laimer"
2022,"RB Leipzig","Bundesliga","Josep Martinez","ESP","GK","23",1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/11d8aff0/Josep-Martinez"
2022,"RB Leipzig","Bundesliga","Ilaix Moriba","GUI","MF","18",2003,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f4c69aa6/Ilaix-Moriba"
2022,"RB Leipzig","Bundesliga","Nordi Mukiele","FRA","DF,FW","23",1997,20.5,29,1.42,25,1,1,1,1,0,5,0.24,4,0,0,0,1,0,"https://fbref.com/en/players/ac73ec79/Nordi-Mukiele"
2022,"RB Leipzig","Bundesliga","Christopher Nkunku","FRA","FW,MF","23",1997,30.3,145,4.79,92,9,17,12,13,2,31,1.02,19,0,5,2,4,1,"https://fbref.com/en/players/7c56da38/Christopher-Nkunku"
2022,"RB Leipzig","Bundesliga","Hugo Novoa","ESP","MF,FW","18",2003,1.5,3,1.99,2,0,0,0,1,0,1,0.66,0,0,0,0,1,0,"https://fbref.com/en/players/5458f670/Hugo-Novoa"
2022,"RB Leipzig","Bundesliga","Dani Olmo","ESP","MF,FW","23",1998,8.3,32,3.87,22,1,3,1,5,0,6,0.73,5,0,0,0,1,0,"https://fbref.com/en/players/ae44e8e2/Dani-Olmo"
2022,"RB Leipzig","Bundesliga","Willi Orban","HUN","DF","28",1992,29.4,18,0.61,15,0,0,2,1,0,2,0.07,2,0,0,0,0,0,"https://fbref.com/en/players/20030c06/Willi-Orban"
2022,"RB Leipzig","Bundesliga","Yussuf Poulsen","DEN","FW,MF","27",1994,12,30,2.5,21,0,1,3,5,0,6,0.5,4,0,0,0,2,0,"https://fbref.com/en/players/d2416c2e/Yussuf-Poulsen"
2022,"RB Leipzig","Bundesliga","Sidney Raebiger","GER","MF","16",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a8090a41/Sidney-Raebiger"
2022,"RB Leipzig","Bundesliga","Marcel Sabitzer","AUT","MF,FW","27",1994,0.5,2,3.67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e280527c/Marcel-Sabitzer"
2022,"RB Leipzig","Bundesliga","André Silva","POR","FW","25",1995,23.1,51,2.21,34,0,4,8,4,1,15,0.65,10,0,1,3,1,0,"https://fbref.com/en/players/3effaa34/Andre-Silva"
2022,"RB Leipzig","Bundesliga","Mohamed Simakan","FRA","DF","21",2000,22.3,18,0.81,15,0,0,2,1,0,2,0.09,1,0,0,0,1,0,"https://fbref.com/en/players/fcb27134/Mohamed-Simakan"
2022,"RB Leipzig","Bundesliga","Dominik Szoboszlai","HUN","MF,FW","20",2000,17.1,79,4.61,47,25,3,2,2,0,13,0.76,7,5,1,0,0,0,"https://fbref.com/en/players/934e1968/Dominik-Szoboszlai"
2022,"RB Leipzig","Bundesliga","Philipp Tschauner","GER","GK","35",1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/73e2f6eb/Philipp-Tschauner"
2022,"RB Leipzig","Bundesliga","Joscha Wosz","GER","DF","19",2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/80c9e555/Joscha-Wosz"
2022,"Rayo Vallecano","La Liga","Álvaro Aguirre","ESP","FW","21",2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/93b054dc/Alvaro-Aguirre"
2022,"Rayo Vallecano","La Liga","Alejandro Asensio","ESP","FW","20",2000,0.1,2,13.85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b4c23f36/Alejandro-Asensio"
2022,"Rayo Vallecano","La Liga","Iván Balliu","ALB","DF","29",1992,35,94,2.69,68,13,6,2,3,2,5,0.14,4,0,1,0,0,0,"https://fbref.com/en/players/cee88597/Ivan-Balliu"
2022,"Rayo Vallecano","La Liga","Bebé","CPV","FW","31",1990,9.6,39,4.05,19,6,5,5,4,0,5,0.52,1,1,2,0,1,0,"https://fbref.com/en/players/d8712bf9/Bebe"
2022,"Rayo Vallecano","La Liga","Catena","ESP","DF","26",1994,36,31,0.86,22,3,0,3,2,1,2,0.06,1,0,0,1,0,0,"https://fbref.com/en/players/274ab13c/Catena"
2022,"Rayo Vallecano","La Liga","Pathé Ciss","SEN","MF","27",1994,12.2,24,1.97,16,0,0,3,2,3,1,0.08,1,0,0,0,0,0,"https://fbref.com/en/players/9a0408b6/Pathe-Ciss"
2022,"Rayo Vallecano","La Liga","Santi Comesaña","ESP","MF","24",1996,29.8,60,2.01,50,0,3,3,3,1,6,0.2,3,0,1,2,0,0,"https://fbref.com/en/players/5ae499d0/Santi-Comesana"
2022,"Rayo Vallecano","La Liga","Stole Dimitrievski","MKD","GK","27",1993,30.8,7,0.23,4,3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/fc70e345/Stole-Dimitrievski"
2022,"Rayo Vallecano","La Liga","Radamel Falcao","COL","FW","35",1986,9.3,17,1.83,8,0,2,4,2,1,4,0.43,0,0,0,3,1,0,"https://fbref.com/en/players/66116290/Radamel-Falcao"
2022,"Rayo Vallecano","La Liga","Álvaro García","ESP","FW,MF","28",1992,33.3,91,2.73,73,4,3,5,4,2,7,0.21,5,1,0,1,0,0,"https://fbref.com/en/players/90bbd822/Alvaro-Garcia"
2022,"Rayo Vallecano","La Liga","Fran Garcia","ESP","DF","21",1999,33.6,67,1.99,51,9,3,4,0,0,2,0.06,2,0,0,0,0,0,"https://fbref.com/en/players/7226539b/Fran-Garcia"
2022,"Rayo Vallecano","La Liga","Sergi Guardiola","ESP","FW","30",1991,19,40,2.11,25,1,4,5,4,1,6,0.32,3,0,0,1,1,1,"https://fbref.com/en/players/32974271/Sergi-Guardiola"
2022,"Rayo Vallecano","La Liga","Mario Hernández","ESP","DF,FW","22",1999,4.4,4,0.91,3,0,0,1,0,0,1,0.23,1,0,0,0,0,0,"https://fbref.com/en/players/90162357/Mario-Hernandez"
2022,"Rayo Vallecano","La Liga","Unai López","ESP","MF","25",1995,12.9,53,4.12,36,11,1,1,2,2,2,0.16,1,1,0,0,0,0,"https://fbref.com/en/players/88050721/Unai-Lopez"
2022,"Rayo Vallecano","La Liga","Nikola Maraš","SRB","DF","25",1995,11.6,5,0.43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b9d0446f/Nikola-Maras"
2022,"Rayo Vallecano","La Liga","Andrés Martín","ESP","FW,MF","22",1999,2.1,2,0.97,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2ae30661/Andres-Martin"
2022,"Rayo Vallecano","La Liga","Martín Merquelanz","ESP","FW,MF","26",1995,1.9,9,4.66,5,4,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ddd5348b/Martin-Merquelanz"
2022,"Rayo Vallecano","La Liga","Randy Ntekja","FRA","FW,MF","23",1997,16.2,36,2.22,29,0,1,1,5,0,4,0.25,1,0,1,0,2,0,"https://fbref.com/en/players/a6103274/Randy-Ntekja"
2022,"Rayo Vallecano","La Liga","Isaac Palazón Camacho","ESP","FW,MF","26",1994,25.4,79,3.11,53,11,3,5,7,0,7,0.28,4,1,2,0,0,0,"https://fbref.com/en/players/49dbab27/Isaac-Palazon-Camacho"
2022,"Rayo Vallecano","La Liga","José Pozo","ESP","MF,DF","25",1996,0.8,9,11.1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/fc8b614b/Jose-Pozo"
2022,"Rayo Vallecano","La Liga","Yacine Qasmi","MAR","FW","30",1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3b3cbebb/Yacine-Qasmi"
2022,"Rayo Vallecano","La Liga","Kévin Rodrigues","POR","DF,FW","27",1994,4.8,8,1.65,5,2,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f1bed920/Kevin-Rodrigues"
2022,"Rayo Vallecano","La Liga","Esteban Saveljich","MNE","DF","30",1991,18.9,10,0.53,8,1,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/79f2a5f5/Esteban-Saveljich"
2022,"Rayo Vallecano","La Liga","Mario Suárez","ESP","DF","34",1987,7.9,7,0.88,4,0,0,3,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7106f0a0/Mario-Suarez"
2022,"Rayo Vallecano","La Liga","Mamadou Sylla","SEN","FW","27",1994,2.8,5,1.76,4,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e5ec95f8/Mamadou-Sylla"
2022,"Rayo Vallecano","La Liga","Óscar Trejo","ARG","MF","33",1988,22.3,122,5.47,69,30,6,3,10,4,11,0.49,9,1,0,0,0,1,"https://fbref.com/en/players/fc647b34/Oscar-Trejo"
2022,"Rayo Vallecano","La Liga","Óscar Valentín","ESP","MF","26",1994,28.5,41,1.44,35,0,0,3,2,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/592f3158/Oscar-Valentin"
2022,"Rayo Vallecano","La Liga","Luca Zidane","FRA","GK","23",1998,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c818c4d9/Luca-Zidane"
2022,"Real Madrid","La Liga","David Alaba","AUT","DF","29",1992,29.4,45,1.53,37,2,1,4,0,1,8,0.27,7,0,0,1,0,0,"https://fbref.com/en/players/05439de2/David-Alaba"
2022,"Real Madrid","La Liga","Marco Asensio","ESP","FW,MF","25",1996,19.2,70,3.64,42,12,5,9,2,0,6,0.31,3,0,1,2,0,0,"https://fbref.com/en/players/45af8a54/Marco-Asensio"
2022,"Real Madrid","La Liga","Gareth Bale","WAL","FW","32",1989,3.1,2,0.64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a58bb1e1/Gareth-Bale"
2022,"Real Madrid","La Liga","Karim Benzema","FRA","FW","33",1987,28.8,128,4.45,108,0,12,7,1,0,22,0.77,16,0,5,1,0,0,"https://fbref.com/en/players/70d74ece/Karim-Benzema"
2022,"Real Madrid","La Liga","Eduardo Camavinga","FRA","MF","18",2002,13.7,34,2.48,30,0,0,0,2,2,2,0.15,2,0,0,0,0,0,"https://fbref.com/en/players/7b9c2d84/Eduardo-Camavinga"
2022,"Real Madrid","La Liga","Dani Carvajal","ESP","DF","29",1992,17.2,38,2.21,36,0,1,0,0,1,6,0.35,5,0,1,0,0,0,"https://fbref.com/en/players/4958bfb2/Dani-Carvajal"
2022,"Real Madrid","La Liga","Casemiro","BRA","MF","29",1992,28.5,65,2.28,58,0,1,2,2,2,10,0.35,7,0,0,1,1,1,"https://fbref.com/en/players/4d224fe8/Casemiro"
2022,"Real Madrid","La Liga","Dani Ceballos","ESP","MF","24",1996,3.1,12,3.93,9,0,0,3,0,0,1,0.33,0,0,0,1,0,0,"https://fbref.com/en/players/c0617e2b/Dani-Ceballos"
2022,"Real Madrid","La Liga","Thibaut Courtois","BEL","GK","29",1992,36,3,0.08,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1840e36d/Thibaut-Courtois"
2022,"Real Madrid","La Liga","Mario Gila","ESP","DF","20",2000,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9c435456/Mario-Gila"
2022,"Real Madrid","La Liga","Peter González","DOM","MF,DF","19",2002,0.3,5,16.67,3,0,1,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1ccd3dae/Peter-Gonzalez"
2022,"Real Madrid","La Liga","Miguel Gutiérrez","ESP","DF","20",2001,2.9,5,1.73,5,0,0,0,0,0,2,0.69,2,0,0,0,0,0,"https://fbref.com/en/players/7e98cff1/Miguel-Gutierrez"
2022,"Real Madrid","La Liga","Eden Hazard","BEL","FW,MF","30",1991,8,53,6.65,42,0,5,1,5,0,1,0.13,1,0,0,0,0,0,"https://fbref.com/en/players/a39bb753/Eden-Hazard"
2022,"Real Madrid","La Liga","Isco","ESP","MF,FW","29",1992,3.7,22,5.98,17,1,2,1,1,0,2,0.54,2,0,0,0,0,0,"https://fbref.com/en/players/a0b4bb3e/Isco"
2022,"Real Madrid","La Liga","Luka Jović","SRB","FW","23",1997,4.1,13,3.16,8,1,0,4,0,0,3,0.73,3,0,0,0,0,0,"https://fbref.com/en/players/4d8cd038/Luka-Jovic"
2022,"Real Madrid","La Liga","Vinicius Júnior","BRA","FW","21",2000,29.9,188,6.29,129,1,27,9,19,3,28,0.94,18,0,5,1,3,1,"https://fbref.com/en/players/7111d552/Vinicius-Junior"
2022,"Real Madrid","La Liga","Toni Kroos","GER","MF","31",1990,23.4,88,3.77,60,25,2,0,0,1,4,0.17,3,1,0,0,0,0,"https://fbref.com/en/players/6ce1f46f/Toni-Kroos"
2022,"Real Madrid","La Liga","Juanmi Latasa","ESP","FW","20",2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2bea832e/Juanmi-Latasa"
2022,"Real Madrid","La Liga","Andriy Lunin","UKR","GK","22",1999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3061e1ec/Andriy-Lunin"
2022,"Real Madrid","La Liga","Marcelo","BRA","DF","33",1988,5.8,15,2.58,14,0,0,0,0,1,2,0.34,2,0,0,0,0,0,"https://fbref.com/en/players/603116a7/Marcelo"
2022,"Real Madrid","La Liga","Mariano","DOM","FW","27",1993,3.8,8,2.11,7,0,1,0,0,0,1,0.26,1,0,0,0,0,0,"https://fbref.com/en/players/5c4dc0ff/Mariano"
2022,"Real Madrid","La Liga","Ferland Mendy","FRA","DF","26",1995,19.3,60,3.11,48,3,8,0,1,0,4,0.21,3,0,0,0,1,0,"https://fbref.com/en/players/3cefcaef/Ferland-Mendy"
2022,"Real Madrid","La Liga","Éder Militão","BRA","DF","23",1998,33.7,36,1.07,26,1,0,4,3,2,5,0.15,2,0,0,1,1,1,"https://fbref.com/en/players/2784f898/Eder-Militao"
2022,"Real Madrid","La Liga","Luka Modrić","CRO","MF","35",1985,22.6,84,3.72,68,9,3,3,0,1,11,0.49,8,1,0,2,0,0,"https://fbref.com/en/players/6025fab1/Luka-Modric"
2022,"Real Madrid","La Liga","Nacho","ESP","DF","31",1990,17.3,20,1.16,19,0,0,1,0,0,2,0.12,2,0,0,0,0,0,"https://fbref.com/en/players/2946f9a1/Nacho"
2022,"Real Madrid","La Liga","Rodrygo","BRA","FW","20",2001,16.9,69,4.07,42,7,9,4,7,0,12,0.71,8,0,1,1,2,0,"https://fbref.com/en/players/8f5e92a6/Rodrygo"
2022,"Real Madrid","La Liga","Sergio Santos","ESP","DF","20",2001,0.1,2,16.36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/cf59e05f/Sergio-Santos"
2022,"Real Madrid","La Liga","Jesús Vallejo","ESP","DF","24",1997,3.8,1,0.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c2111b45/Jesus-Vallejo"
2022,"Real Madrid","La Liga","Federico Valverde","URU","MF","23",1998,20.4,71,3.48,59,2,3,3,2,2,4,0.2,4,0,0,0,0,0,"https://fbref.com/en/players/0959c2a2/Federico-Valverde"
2022,"Real Madrid","La Liga","Lucas Vázquez","ESP","DF","30",1991,20.4,57,2.8,47,3,2,1,3,1,2,0.1,2,0,0,0,0,0,"https://fbref.com/en/players/fd51b456/Lucas-Vazquez"
2022,"Real Madrid","La Liga","Blanco","","MF","21",2000,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/e8deefd6/Blanco"
2022,"Real Sociedad","La Liga","Ander Barrenetxea","ESP","FW,MF","19",2001,6.1,14,2.31,10,0,3,0,1,0,3,0.49,2,0,1,0,0,0,"https://fbref.com/en/players/200e89e1/Ander-Barrenetxea"
2022,"Real Sociedad","La Liga","Jon Bautista","ESP","MF","26",1995,0.5,2,4,0,0,0,0,2,0,1,2,0,0,0,0,1,0,"https://fbref.com/en/players/debc6b55/Jon-Bautista"
2022,"Real Sociedad","La Liga","Cristo","ESP","DF","21",2000,0.2,1,5.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ad81ba78/Cristo"
2022,"Real Sociedad","La Liga","Naïs Djouahra","FRA","FW,MF","21",1999,2.4,9,3.82,7,0,1,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3594a357/Nais-Djouahra"
2022,"Real Sociedad","La Liga","Aritz Elustondo","ESP","DF","27",1994,23.4,10,0.43,8,0,0,1,1,0,1,0.04,1,0,0,0,0,0,"https://fbref.com/en/players/f7dc2ae5/Aritz-Elustondo"
2022,"Real Sociedad","La Liga","Andoni Gorosabel","ESP","DF","24",1996,25.4,50,1.97,40,4,2,2,2,0,4,0.16,4,0,0,0,0,0,"https://fbref.com/en/players/6f5f82c0/Andoni-Gorosabel"
2022,"Real Sociedad","La Liga","Ander Guevara","ESP","MF","24",1997,9.6,15,1.55,14,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8e48dc61/Ander-Guevara"
2022,"Real Sociedad","La Liga","Jon Guridi","ESP","MF","26",1995,2.3,5,2.18,4,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4c0a6a48/Jon-Guridi"
2022,"Real Sociedad","La Liga","Asier Illarramendi","ESP","MF","31",1990,4.2,6,1.44,5,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5ce0b5ba/Asier-Illarramendi"
2022,"Real Sociedad","La Liga","Alexander Isak","SWE","FW","21",1999,23.8,62,2.61,34,1,13,7,7,0,4,0.17,1,0,1,2,0,0,"https://fbref.com/en/players/8e92be30/Alexander-Isak"
2022,"Real Sociedad","La Liga","Adnan Januzaj","BEL","FW,MF","26",1995,18.1,78,4.32,42,20,5,9,2,0,6,0.33,1,0,1,3,1,0,"https://fbref.com/en/players/4737cebe/Adnan-Januzaj"
2022,"Real Sociedad","La Liga","Robin Le Normand","ESP","DF","24",1996,37,9,0.24,7,0,0,2,0,0,2,0.05,2,0,0,0,0,0,"https://fbref.com/en/players/9a64e67e/Robin-Le-Normand"
2022,"Real Sociedad","La Liga","Julen Lobete","ESP","FW,MF","20",2000,3.2,4,1.26,2,0,0,1,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a952a529/Julen-Lobete"
2022,"Real Sociedad","La Liga","Ander Martin","ESP","FW,MF","20",2000,1,3,3.07,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e1e75690/Ander-Martin"
2022,"Real Sociedad","La Liga","Mikel Merino","ESP","MF","25",1996,32.1,82,2.55,62,0,4,5,8,3,11,0.34,6,0,0,3,2,0,"https://fbref.com/en/players/d080ed5e/Mikel-Merino"
2022,"Real Sociedad","La Liga","Aihen Muñoz","ESP","DF","23",1997,14.9,22,1.48,12,6,2,1,1,0,1,0.07,0,0,0,1,0,0,"https://fbref.com/en/players/228b0d9d/Aihen-Munoz"
2022,"Real Sociedad","La Liga","Roberto Navarro","ESP","MF,FW","19",2002,2.2,10,4.52,5,0,1,3,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c997b942/Roberto-Navarro"
2022,"Real Sociedad","La Liga","Mikel Oyarzabal","ESP","FW,MF","24",1997,18.6,72,3.88,33,17,8,13,1,0,6,0.32,1,2,1,2,0,0,"https://fbref.com/en/players/8c3c640c/Mikel-Oyarzabal"
2022,"Real Sociedad","La Liga","Jon Pacheco","ESP","DF","20",2001,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/44150beb/Jon-Pacheco"
2022,"Real Sociedad","La Liga","Portu","ESP","FW,MF","29",1992,17.7,37,2.09,30,3,0,2,2,0,4,0.23,3,0,0,0,1,0,"https://fbref.com/en/players/1bda5842/Portu"
2022,"Real Sociedad","La Liga","Rafinha","BRA","MF","28",1993,11.7,35,3,25,2,1,1,4,2,1,0.09,0,0,0,0,1,0,"https://fbref.com/en/players/0c2ac3cb/Rafinha"
2022,"Real Sociedad","La Liga","Álex Remiro","ESP","GK","26",1995,35,7,0.2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/374ee424/Alex-Remiro"
2022,"Real Sociedad","La Liga","Diego Rico","ESP","DF","28",1993,18.3,31,1.7,24,3,0,1,1,2,2,0.11,2,0,0,0,0,0,"https://fbref.com/en/players/d9ba39fc/Diego-Rico"
2022,"Real Sociedad","La Liga","Mathew Ryan","AUS","GK","29",1992,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4535e4bb/Mathew-Ryan"
2022,"Real Sociedad","La Liga","David Silva","ESP","MF","35",1986,19.1,98,5.13,77,8,7,1,4,1,15,0.78,11,1,0,0,3,0,"https://fbref.com/en/players/e2716bd0/David-Silva"
2022,"Real Sociedad","La Liga","Alex Sola","ESP","DF,FW","22",1999,0.5,1,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5fa714d5/Alex-Sola"
2022,"Real Sociedad","La Liga","Alexander Sørloth","NOR","FW","25",1995,19.6,45,2.3,33,0,7,3,2,0,5,0.26,1,0,2,1,1,0,"https://fbref.com/en/players/e92cd3f7/Alexander-Sorloth"
2022,"Real Sociedad","La Liga","Beñat Turrientes","ESP","MF","19",2002,2.3,6,2.61,3,1,1,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/068f4dec/Benat-Turrientes"
2022,"Real Sociedad","La Liga","Germán Valera","ESP","FW","19",2002,0.6,1,1.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/84f55b4a/German-Valera"
2022,"Real Sociedad","La Liga","Joseba Zaldúa","ESP","DF","29",1992,13,13,1,11,0,0,0,1,1,1,0.08,1,0,0,0,0,0,"https://fbref.com/en/players/5ca20b7a/Joseba-Zaldua"
2022,"Real Sociedad","La Liga","Igor Zubeldia","ESP","DF","24",1997,18.3,7,0.38,4,0,0,1,0,2,1,0.05,1,0,0,0,0,0,"https://fbref.com/en/players/5c7845f6/Igor-Zubeldia"
2022,"Real Sociedad","La Liga","Martín Zubimendi","ESP","MF","22",1999,28.8,38,1.32,30,0,1,1,4,2,1,0.03,1,0,0,0,0,0,"https://fbref.com/en/players/3ee0dd59/Martin-Zubimendi"
2022,"Reims","Ligue 1","Yunis Abdelhamid","MAR","DF","33",1987,33.1,22,0.66,17,0,2,1,0,2,1,0.03,1,0,0,0,0,0,"https://fbref.com/en/players/32c2d95f/Yunis-Abdelhamid"
2022,"Reims","Ligue 1","Martin Adeline","FRA","MF,FW","17",2003,3.9,10,2.56,8,0,1,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7587446d/Martin-Adeline"
